dep_epci;siren_epci;nom_complet;nj_epci2015;fisc_epci2015;nb_com_epci_2015;ptot_epci_2015;pmun_epci_2015;dep_com;insee;siren_com;nom_com;ptot_2015;pmun_2015
32;243200565;CC Coeur de Gascogne;CC;FPU;19;7692;7444;32;32083;213200835;Castéra-Verduzan;970;938
32;243200565;CC Coeur de Gascogne;CC;FPU;19;7692;7444;32;32089;213200892;Castillon-Massas;258;251
32;243200565;CC Coeur de Gascogne;CC;FPU;19;7692;7444;32;32162;213201627;Jegun;1216;1155
32;243200565;CC Coeur de Gascogne;CC;FPU;19;7692;7444;32;32204;213202047;Lavardens;411;402
32;243200565;CC Coeur de Gascogne;CC;FPU;19;7692;7444;32;32251;213202518;Mérens;64;64
32;243200565;CC Coeur de Gascogne;CC;FPU;19;7692;7444;32;32258;213202583;Mirepoix;234;227
32;243200565;CC Coeur de Gascogne;CC;FPU;19;7692;7444;32;32301;213203011;Ordan-Larroque;979;940
32;243200565;CC Coeur de Gascogne;CC;FPU;19;7692;7444;32;32316;213203169;Peyrusse-Massas;103;102
32;243200565;CC Coeur de Gascogne;CC;FPU;19;7692;7444;32;32335;213203359;Puycasquier;478;470
32;243200565;CC Coeur de Gascogne;CC;FPU;19;7692;7444;32;32347;213203474;Roquefort;282;268
32;243200565;CC Coeur de Gascogne;CC;FPU;19;7692;7444;32;32348;213203482;Roquelaure;599;584
32;243200565;CC Coeur de Gascogne;CC;FPU;19;7692;7444;32;32368;213203680;Sainte-Christie;585;564
32;243200565;CC Coeur de Gascogne;CC;FPU;19;7692;7444;32;32382;213203821;Saint-Jean-Poutge;326;319
32;243200565;CC Coeur de Gascogne;CC;FPU;19;7692;7444;32;32384;213203847;Saint-Lary;292;281
32;243200565;CC Coeur de Gascogne;CC;FPU;19;7692;7444;32;32453;213204530;Tourrenquets;130;125
32;243200599;CC du Saves;CC;FA;32;9712;9379;32;32051;213200512;Bézéril;124;124
32;243200599;CC du Saves;CC;FA;32;9712;9379;32;32069;213200694;Cadeillan;68;64
32;243200599;CC du Saves;CC;FA;32;9712;9379;32;32098;213200983;Cazaux-Savès;293;291
32;243200599;CC du Saves;CC;FA;32;9712;9379;32;32124;213201247;Espaon;191;186
32;243200599;CC du Saves;CC;FA;32;9712;9379;32;32138;213201387;Garravet;142;141
32;243200599;CC du Saves;CC;FA;32;9712;9379;32;32140;213201403;Gaujac;62;61
32;243200599;CC du Saves;CC;FA;32;9712;9379;32;32171;213201718;Labastide-Savès;147;143
32;243200599;CC du Saves;CC;FA;32;9712;9379;32;32206;213202062;Laymont;201;200
32;243200599;CC du Saves;CC;FA;32;9712;9379;32;32213;213202138;Lombez;2070;2018
32;243200599;CC du Saves;CC;FA;32;9712;9379;32;32261;213202617;Monblanc;373;370
32;243200599;CC du Saves;CC;FA;32;9712;9379;32;32276;213202765;Montadet;83;80
32;243200599;CC du Saves;CC;FA;32;9712;9379;32;32277;213202773;Montamat;130;128
32;243200599;CC du Saves;CC;FA;32;9712;9379;32;32284;213202849;Montégut-Savès;70;69
32;243200599;CC du Saves;CC;FA;32;9712;9379;32;32289;213202898;Montpézat;249;240
32;243200599;CC du Saves;CC;FA;32;9712;9379;32;32295;213202955;Nizas;174;163
32;243200599;CC du Saves;CC;FA;32;9712;9379;32;32297;213202971;Noilhan;354;349
32;243200599;CC du Saves;CC;FA;32;9712;9379;32;32308;213203086;Pébées;96;93
32;243200599;CC du Saves;CC;FA;32;9712;9379;32;32309;213203094;Pellefigue;126;124
32;243200599;CC du Saves;CC;FA;32;9712;9379;32;32321;213203219;Polastron;266;264
32;243200599;CC du Saves;CC;FA;32;9712;9379;32;32322;213203227;Pompiac;187;178
32;243200599;CC du Saves;CC;FA;32;9712;9379;32;32336;213203367;Puylausic;188;179
32;243200599;CC du Saves;CC;FA;32;9712;9379;32;32353;213203532;Sabaillan;158;155
32;243200599;CC du Saves;CC;FA;32;9712;9379;32;32356;213203565;Saint-André;113;107
32;243200599;CC du Saves;CC;FA;32;9712;9379;32;32386;213203862;Saint-Lizier-du-Planté;125;124
32;243200599;CC du Saves;CC;FA;32;9712;9379;32;32387;213203870;Saint-Loube;98;94
32;243200599;CC du Saves;CC;FA;32;9712;9379;32;32407;213204076;Saint-Soulan;157;156
32;243200599;CC du Saves;CC;FA;32;9712;9379;32;32410;213204100;Samatan;2476;2378
32;243200599;CC du Saves;CC;FA;32;9712;9379;32;32418;213204183;Sauveterre;309;240
32;243200599;CC du Saves;CC;FA;32;9712;9379;32;32420;213204209;Sauvimont;70;68
32;243200599;CC du Saves;CC;FA;32;9712;9379;32;32421;213204217;Savignac-Mona;147;140
32;243200599;CC du Saves;CC;FA;32;9712;9379;32;32432;213204324;Seysses-Savès;259;251
32;243200599;CC du Saves;CC;FA;32;9712;9379;32;32451;213204514;Tournan;206;201
32;243200607;CC Artagnan de Fezensac;CC;FPU;25;7399;7207;32;32033;213200330;Bazian;118;114
32;243200607;CC Artagnan de Fezensac;CC;FPU;25;7399;7207;32;32043;213200439;Belmont;155;151
32;243200607;CC Artagnan de Fezensac;CC;FPU;25;7399;7207;32;32052;213200520;Bezolles;146;139
32;243200607;CC Artagnan de Fezensac;CC;FPU;25;7399;7207;32;32071;213200710;Caillavet;201;193
32;243200607;CC Artagnan de Fezensac;CC;FPU;25;7399;7207;32;32072;213200728;Callian;44;44
32;243200607;CC Artagnan de Fezensac;CC;FPU;25;7399;7207;32;32088;213200884;Castillon-Debats;333;329
32;243200607;CC Artagnan de Fezensac;CC;FPU;25;7399;7207;32;32097;213200975;Cazaux-d'Anglès;124;121
32;243200607;CC Artagnan de Fezensac;CC;FPU;25;7399;7207;32;32144;213201445;Gazax-et-Baccarisse;83;83
32;243200607;CC Artagnan de Fezensac;CC;FPU;25;7399;7207;32;32166;213201668;Justian;109;108
32;243200607;CC Artagnan de Fezensac;CC;FPU;25;7399;7207;32;32219;213202195;Lupiac;306;302
32;243200607;CC Artagnan de Fezensac;CC;FPU;25;7399;7207;32;32231;213202310;Marambat;459;455
32;243200607;CC Artagnan de Fezensac;CC;FPU;25;7399;7207;32;32257;213202575;Mirannes;74;72
32;243200607;CC Artagnan de Fezensac;CC;FPU;25;7399;7207;32;32294;213202948;Mourède;89;86
32;243200607;CC Artagnan de Fezensac;CC;FPU;25;7399;7207;32;32315;213203151;Peyrusse-Grande;155;153
32;243200607;CC Artagnan de Fezensac;CC;FPU;25;7399;7207;32;32317;213203177;Peyrusse-Vieille;74;74
32;243200607;CC Artagnan de Fezensac;CC;FPU;25;7399;7207;32;32332;213203326;Préneron;151;144
32;243200607;CC Artagnan de Fezensac;CC;FPU;25;7399;7207;32;32343;213203433;Riguepeu;212;209
32;243200607;CC Artagnan de Fezensac;CC;FPU;25;7399;7207;32;32346;213203466;Roquebrune;207;200
32;243200607;CC Artagnan de Fezensac;CC;FPU;25;7399;7207;32;32351;213203516;Roques;106;99
32;243200607;CC Artagnan de Fezensac;CC;FPU;25;7399;7207;32;32352;213203524;Rozès;129;124
32;243200607;CC Artagnan de Fezensac;CC;FPU;25;7399;7207;32;32360;213203607;Saint-Arailles;152;149
32;243200607;CC Artagnan de Fezensac;CC;FPU;25;7399;7207;32;32402;213204027;Saint-Paul-de-Baïse;104;101
32;243200607;CC Artagnan de Fezensac;CC;FPU;25;7399;7207;32;32403;213204035;Saint-Pierre-d'Aubézies;77;75
32;243200607;CC Artagnan de Fezensac;CC;FPU;25;7399;7207;32;32456;213204563;Tudelle;60;60
32;243200607;CC Artagnan de Fezensac;CC;FPU;25;7399;7207;32;32462;213204621;Vic-Fezensac;3731;3622
33;200023794;CC du Canton de Blaye;CC;FPU;13;15354;14738;33;33047;213300478;Berson;1832;1774
33;200023794;CC du Canton de Blaye;CC;FPU;13;15354;14738;33;33058;213300585;Blaye;4927;4710
33;200023794;CC du Canton de Blaye;CC;FPU;13;15354;14738;33;33089;213300890;Campugnan;494;473
33;200023794;CC du Canton de Blaye;CC;FPU;13;15354;14738;33;33100;213301005;Cars;1194;1161
33;200023794;CC du Canton de Blaye;CC;FPU;13;15354;14738;33;33101;213301013;Cartelègue;1212;1187
33;200023794;CC du Canton de Blaye;CC;FPU;13;15354;14738;33;33172;213301724;Fours;311;299
33;200023794;CC du Canton de Blaye;CC;FPU;13;15354;14738;33;33280;213302805;Mazion;529;522
33;200023794;CC du Canton de Blaye;CC;FPU;13;15354;14738;33;33325;213303258;Plassac;895;870
33;200023794;CC du Canton de Blaye;CC;FPU;13;15354;14738;33;33370;213303704;Saint-Androny;570;554
33;200023794;CC du Canton de Blaye;CC;FPU;13;15354;14738;33;33405;213304058;Saint-Genès-de-Blaye;501;480
33;200023794;CC du Canton de Blaye;CC;FPU;13;15354;14738;33;33441;213304413;Saint-Martin-Lacaussade;1192;1068
33;200023794;CC du Canton de Blaye;CC;FPU;13;15354;14738;33;33458;213304587;Saint-Paul;986;951
33;200023794;CC du Canton de Blaye;CC;FPU;13;15354;14738;33;33477;213304777;Saint-Seurin-de-Cursac;711;689
33;200027068;CA du Libournais;CA;FPU;34;71274;69673;33;33001;213300015;Abzac;1881;1858
33;200027068;CA du Libournais;CA;FPU;34;71274;69673;33;33034;213300346;Bayas;443;438
33;200027068;CA du Libournais;CA;FPU;34;71274;69673;33;33052;213300528;Les Billaux;1149;1134
33;200027068;CA du Libournais;CA;FPU;34;71274;69673;33;33062;213300627;Bonzac;783;765
33;200027068;CA du Libournais;CA;FPU;34;71274;69673;33;33088;213300882;Camps-sur-l'Isle;574;566
33;200027068;CA du Libournais;CA;FPU;34;71274;69673;33;33124;213301245;Chamadelle;691;681
33;200027068;CA du Libournais;CA;FPU;34;71274;69673;33;33138;213301385;Coutras;8251;8085
33;200027068;CA du Libournais;CA;FPU;34;71274;69673;33;33154;213301542;Les Eglisottes-et-Chalaures;2314;2193
33;200027068;CA du Libournais;CA;FPU;34;71274;69673;33;33166;213301666;Le Fieu;514;507
33;200027068;CA du Libournais;CA;FPU;34;71274;69673;33;33185;213301856;Génissac;1936;1857
33;200027068;CA du Libournais;CA;FPU;34;71274;69673;33;33191;213301914;Gours;467;463
33;200027068;CA du Libournais;CA;FPU;34;71274;69673;33;33198;213301989;Guîtres;1726;1690
33;200027068;CA du Libournais;CA;FPU;34;71274;69673;33;33218;213302185;Lagorce;1692;1675
33;200027068;CA du Libournais;CA;FPU;34;71274;69673;33;33222;213302227;Lalande-de-Pomerol;681;668
33;200027068;CA du Libournais;CA;FPU;34;71274;69673;33;33230;213302300;Lapouyade;500;493
33;200027068;CA du Libournais;CA;FPU;34;71274;69673;33;33243;213302433;Libourne;24395;23736
33;200027068;CA du Libournais;CA;FPU;34;71274;69673;33;33264;213302649;Maransin;1049;1035
33;200027068;CA du Libournais;CA;FPU;34;71274;69673;33;33298;213302987;Moulon;1013;982
33;200027068;CA du Libournais;CA;FPU;34;71274;69673;33;33315;213303159;Les Peintures;1587;1564
33;200027068;CA du Libournais;CA;FPU;34;71274;69673;33;33328;213303282;Pomerol;723;704
33;200027068;CA du Libournais;CA;FPU;34;71274;69673;33;33332;213303324;Porchères;922;909
33;200027068;CA du Libournais;CA;FPU;34;71274;69673;33;33347;213303472;Puynormand;324;314
33;200027068;CA du Libournais;CA;FPU;34;71274;69673;33;33362;213303621;Sablons;1329;1288
33;200027068;CA du Libournais;CA;FPU;34;71274;69673;33;33373;213303738;Saint-Antoine-sur-l'Isle;571;561
33;200027068;CA du Libournais;CA;FPU;34;71274;69673;33;33385;213303852;Saint-Christophe-de-Double;671;662
33;200027068;CA du Libournais;CA;FPU;34;71274;69673;33;33387;213303878;Saint-Ciers-d'Abzac;1399;1370
33;200027068;CA du Libournais;CA;FPU;34;71274;69673;33;33393;213303936;Saint-Denis-de-Pile;5314;5227
33;200027068;CA du Libournais;CA;FPU;34;71274;69673;33;33442;213304421;Saint-Martin-de-Laye;539;533
33;200027068;CA du Libournais;CA;FPU;34;71274;69673;33;33445;213304454;Saint-Martin-du-Bois;846;830
33;200027068;CA du Libournais;CA;FPU;34;71274;69673;33;33447;213304470;Saint-Médard-de-Guizières;2426;2394
33;200027068;CA du Libournais;CA;FPU;34;71274;69673;33;33472;213304728;Saint-Sauveur-de-Puynormand;426;422
33;200027068;CA du Libournais;CA;FPU;34;71274;69673;33;33478;213304785;Saint-Seurin-sur-l'Isle;3122;3061
33;200027068;CA du Libournais;CA;FPU;34;71274;69673;33;33509;213305097;Savignac-de-l'Isle;507;503
33;200027068;CA du Libournais;CA;FPU;34;71274;69673;33;33532;213305329;Tizac-de-Lapouyade;509;505
33;200033520;CC du Brannais;CC;FPU;15;9233;9048;33;33071;213300718;Branne;1344;1323
33;200033520;CC du Brannais;CC;FPU;15;9233;9048;33;33078;213300783;Cabara;464;447
33;200033520;CC du Brannais;CC;FPU;15;9233;9048;33;33086;213300866;Camiac-et-Saint-Denis;378;373
33;200033520;CC du Brannais;CC;FPU;15;9233;9048;33;33147;213301476;Daignac;479;471
33;200033520;CC du Brannais;CC;FPU;15;9233;9048;33;33148;213301484;Dardenac;91;90
33;200033520;CC du Brannais;CC;FPU;15;9233;9048;33;33157;213301575;Espiet;755;735
33;200033520;CC du Brannais;CC;FPU;15;9233;9048;33;33194;213301948;Grézillac;722;703
33;200033520;CC du Brannais;CC;FPU;15;9233;9048;33;33196;213301963;Guillac;185;178
33;200033520;CC du Brannais;CC;FPU;15;9233;9048;33;33209;213302094;Jugazan;290;283
33;200033520;CC du Brannais;CC;FPU;15;9233;9048;33;33257;213302573;Lugaignac;427;418
33;200033520;CC du Brannais;CC;FPU;15;9233;9048;33;33301;213303019;Naujan-et-Postiac;546;534
33;200033520;CC du Brannais;CC;FPU;15;9233;9048;33;33303;213303035;Nérigean;859;838
33;200033520;CC du Brannais;CC;FPU;15;9233;9048;33;33375;213303753;Saint-Aubin-de-Branne;365;359
33;200033520;CC du Brannais;CC;FPU;15;9233;9048;33;33466;213304660;Saint-Quentin-de-Baron;2025;2000
33;200033520;CC du Brannais;CC;FPU;15;9233;9048;33;33531;213305311;Tizac-de-Curton;303;296
33;200035533;CC du Grand Saint Emilonnais;CC;FPU;22;15819;15257;33;33014;213300148;Les Artigues-de-Lussac;1098;1073
33;200035533;CC du Grand Saint Emilonnais;CC;FPU;22;15819;15257;33;33045;213300452;Belvès-de-Castillon;346;341
33;200035533;CC du Grand Saint Emilonnais;CC;FPU;22;15819;15257;33;33173;213301732;Francs;213;208
33;200035533;CC du Grand Saint Emilonnais;CC;FPU;22;15819;15257;33;33181;213301815;Gardegan-et-Tourtirac;319;308
33;200035533;CC du Grand Saint Emilonnais;CC;FPU;22;15819;15257;33;33261;213302615;Lussac;1364;1308
33;200035533;CC du Grand Saint Emilonnais;CC;FPU;22;15819;15257;33;33290;213302904;Montagne;1770;1649
33;200035533;CC du Grand Saint Emilonnais;CC;FPU;22;15819;15257;33;33302;213303027;Néac;399;392
33;200035533;CC du Grand Saint Emilonnais;CC;FPU;22;15819;15257;33;33320;213303209;Petit-Palais-et-Cornemps;765;756
33;200035533;CC du Grand Saint Emilonnais;CC;FPU;22;15819;15257;33;33342;213303423;Puisseguin;880;861
33;200035533;CC du Grand Saint Emilonnais;CC;FPU;22;15819;15257;33;33384;213303845;Saint-Christophe-des-Bardes;489;482
33;200035533;CC du Grand Saint Emilonnais;CC;FPU;22;15819;15257;33;33386;213303860;Saint-Cibard;219;209
33;200035533;CC du Grand Saint Emilonnais;CC;FPU;22;15819;15257;33;33394;213303944;Saint-Emilion;1994;1931
33;200035533;CC du Grand Saint Emilonnais;CC;FPU;22;15819;15257;33;33396;213303969;Saint-Etienne-de-Lisse;273;266
33;200035533;CC du Grand Saint Emilonnais;CC;FPU;22;15819;15257;33;33406;213304066;Saint-Genès-de-Castillon;401;395
33;200035533;CC du Grand Saint Emilonnais;CC;FPU;22;15819;15257;33;33420;213304207;Saint-Hippolyte;152;151
33;200035533;CC du Grand Saint Emilonnais;CC;FPU;22;15819;15257;33;33426;213304264;Saint-Laurent-des-Combes;258;254
33;200035533;CC du Grand Saint Emilonnais;CC;FPU;22;15819;15257;33;33459;213304595;Saint-Pey-d'Armens;240;231
33;200035533;CC du Grand Saint Emilonnais;CC;FPU;22;15819;15257;33;33461;213304611;Saint-Philippe-d'Aiguille;418;404
33;200035533;CC du Grand Saint Emilonnais;CC;FPU;22;15819;15257;33;33480;213304801;Saint-Sulpice-de-Faleyrens;1571;1456
33;200035533;CC du Grand Saint Emilonnais;CC;FPU;22;15819;15257;33;33485;213304850;Sainte-Terre;1942;1908
33;200035533;CC du Grand Saint Emilonnais;CC;FPU;22;15819;15257;33;33526;213305261;Tayac;138;134
33;200035533;CC du Grand Saint Emilonnais;CC;FPU;22;15819;15257;33;33546;213305469;Vignonet;570;540
33;200043974;CC du Sud Gironde;CC;FPU;30;31434;30406;33;33026;213300262;Balizac;484;473
33;200043974;CC du Sud Gironde;CC;FPU;30;31434;30406;33;33050;213300502;Bieujac;521;508
33;200043974;CC du Sud Gironde;CC;FPU;30;31434;30406;33;33060;213300601;Bommes;573;515
33;200043974;CC du Sud Gironde;CC;FPU;30;31434;30406;33;33068;213300684;Bourideys;89;86
33;200043974;CC du Sud Gironde;CC;FPU;30;31434;30406;33;33106;213301062;Castets-en-Dorthe;1208;1184
33;200043974;CC du Sud Gironde;CC;FPU;30;31434;30406;33;33107;213301070;Castillon-de-Castets;319;309
33;200043974;CC du Sud Gironde;CC;FPU;30;31434;30406;33;33115;213301153;Cazalis;249;240
33;200043974;CC du Sud Gironde;CC;FPU;30;31434;30406;33;33130;213301302;Coimères;922;904
33;200043974;CC du Sud Gironde;CC;FPU;30;31434;30406;33;33164;213301641;Fargues;1608;1534
33;200043974;CC du Sud Gironde;CC;FPU;30;31434;30406;33;33202;213302029;Hostens;1397;1379
33;200043974;CC du Sud Gironde;CC;FPU;30;31434;30406;33;33227;213302276;Langon;7783;7404
33;200043974;CC du Sud Gironde;CC;FPU;30;31434;30406;33;33237;213302375;Léogeats;773;759
33;200043974;CC du Sud Gironde;CC;FPU;30;31434;30406;33;33251;213302516;Louchats;709;704
33;200043974;CC du Sud Gironde;CC;FPU;30;31434;30406;33;33255;213302557;Lucmau;219;210
33;200043974;CC du Sud Gironde;CC;FPU;30;31434;30406;33;33279;213302797;Mazères;742;716
33;200043974;CC du Sud Gironde;CC;FPU;30;31434;30406;33;33307;213303076;Noaillan;1628;1597
33;200043974;CC du Sud Gironde;CC;FPU;30;31434;30406;33;33310;213303100;Origne;185;181
33;200043974;CC du Sud Gironde;CC;FPU;30;31434;30406;33;33329;213303290;Pompéjac;248;238
33;200043974;CC du Sud Gironde;CC;FPU;30;31434;30406;33;33336;213303365;Préchac;1064;1051
33;200043974;CC du Sud Gironde;CC;FPU;30;31434;30406;33;33357;213303571;Roaillan;1516;1481
33;200043974;CC du Sud Gironde;CC;FPU;30;31434;30406;33;33429;213304298;Saint-Léger-de-Balson;340;332
33;200043974;CC du Sud Gironde;CC;FPU;30;31434;30406;33;33432;213304322;Saint-Loubert;217;213
33;200043974;CC du Sud Gironde;CC;FPU;30;31434;30406;33;33457;213304579;Saint-Pardon-de-Conques;584;565
33;200043974;CC du Sud Gironde;CC;FPU;30;31434;30406;33;33465;213304652;Saint-Pierre-de-Mons;1139;1093
33;200043974;CC du Sud Gironde;CC;FPU;30;31434;30406;33;33484;213304843;Saint-Symphorien;1814;1783
33;200043974;CC du Sud Gironde;CC;FPU;30;31434;30406;33;33504;213305048;Sauternes;766;752
33;200043974;CC du Sud Gironde;CC;FPU;30;31434;30406;33;33533;213305337;Toulenne;2640;2546
33;200043974;CC du Sud Gironde;CC;FPU;30;31434;30406;33;33536;213305360;Le Tuzan;246;241
33;200043974;CC du Sud Gironde;CC;FPU;30;31434;30406;33;33537;213305378;Uzeste;432;413
33;200043974;CC du Sud Gironde;CC;FPU;30;31434;30406;33;33547;213305477;Villandraut;1019;995
33;200043982;CC du Bazadais;CC;FPU;31;16110;15435;33;33036;213300361;Bazas;5023;4720
33;200043982;CC du Bazadais;CC;FPU;31;16110;15435;33;33046;213300460;Bernos-Beaulac;1199;1171
33;200043982;CC du Bazadais;CC;FPU;31;16110;15435;33;33053;213300536;Birac;235;225
33;200043982;CC du Bazadais;CC;FPU;31;16110;15435;33;33095;213300957;Captieux;1350;1334
33;200043982;CC du Bazadais;CC;FPU;31;16110;15435;33;33113;213301138;Cauvignac;172;169
33;200043982;CC du Bazadais;CC;FPU;31;16110;15435;33;33116;213301161;Cazats;321;315
33;200043982;CC du Bazadais;CC;FPU;31;16110;15435;33;33137;213301377;Cours-les-Bains;218;213
33;200043982;CC du Bazadais;CC;FPU;31;16110;15435;33;33144;213301443;Cudos;1008;835
33;200043982;CC du Bazadais;CC;FPU;31;16110;15435;33;33155;213301559;Escaudes;155;152
33;200043982;CC du Bazadais;CC;FPU;31;16110;15435;33;33178;213301781;Gajac;391;387
33;200043982;CC du Bazadais;CC;FPU;31;16110;15435;33;33180;213301807;Gans;199;193
33;200043982;CC du Bazadais;CC;FPU;31;16110;15435;33;33188;213301880;Giscos;218;215
33;200043982;CC du Bazadais;CC;FPU;31;16110;15435;33;33190;213301906;Goualade;100;98
33;200043982;CC du Bazadais;CC;FPU;31;16110;15435;33;33195;213301955;Grignols;1163;1141
33;200043982;CC du Bazadais;CC;FPU;31;16110;15435;33;33212;213302128;Labescau;107;105
33;200043982;CC du Bazadais;CC;FPU;31;16110;15435;33;33216;213302169;Lados;165;163
33;200043982;CC du Bazadais;CC;FPU;31;16110;15435;33;33232;213302326;Lartigue;48;47
33;200043982;CC du Bazadais;CC;FPU;31;16110;15435;33;33235;213302359;Lavazan;248;245
33;200043982;CC du Bazadais;CC;FPU;31;16110;15435;33;33239;213302391;Lerm-et-Musset;487;481
33;200043982;CC du Bazadais;CC;FPU;31;16110;15435;33;33244;213302441;Lignan-de-Bazas;347;340
33;200043982;CC du Bazadais;CC;FPU;31;16110;15435;33;33270;213302706;Marimbault;182;181
33;200043982;CC du Bazadais;CC;FPU;31;16110;15435;33;33271;213302714;Marions;183;181
33;200043982;CC du Bazadais;CC;FPU;31;16110;15435;33;33276;213302763;Masseilles;139;139
33;200043982;CC du Bazadais;CC;FPU;31;16110;15435;33;33305;213303050;Le Nizan;447;437
33;200043982;CC du Bazadais;CC;FPU;31;16110;15435;33;33391;213303910;Saint-Côme;310;305
33;200043982;CC du Bazadais;CC;FPU;31;16110;15435;33;33450;213304504;Saint-Michel-de-Castelnau;233;225
33;200043982;CC du Bazadais;CC;FPU;31;16110;15435;33;33507;213305071;Sauviac;325;320
33;200043982;CC du Bazadais;CC;FPU;31;16110;15435;33;33511;213305113;Sendets;364;354
33;200043982;CC du Bazadais;CC;FPU;31;16110;15435;33;33512;213305121;Sigalens;395;379
33;200043982;CC du Bazadais;CC;FPU;31;16110;15435;33;33513;213305139;Sillas;110;106
33;200043982;CC du Bazadais;CC;FPU;31;16110;15435;33;33017;213305568;Aubiac;268;259
33;200044394;CC du Réolais en Sud Gironde;CC;FPU;36;20147;19672;33;33002;213300023;Aillas;814;792
33;200044394;CC du Réolais en Sud Gironde;CC;FPU;36;20147;19672;33;33021;213300213;Auros;1007;988
33;200044394;CC du Réolais en Sud Gironde;CC;FPU;36;20147;19672;33;33024;213300247;Bagas;297;295
33;200044394;CC du Réolais en Sud Gironde;CC;FPU;36;20147;19672;33;33027;213300270;Barie;285;283
33;200044394;CC du Réolais en Sud Gironde;CC;FPU;36;20147;19672;33;33031;213300312;Bassanne;98;95
33;200044394;CC du Réolais en Sud Gironde;CC;FPU;36;20147;19672;33;33048;213300486;Berthez;233;232
33;200044394;CC du Réolais en Sud Gironde;CC;FPU;36;20147;19672;33;33054;213300544;Blaignac;284;278
33;200044394;CC du Réolais en Sud Gironde;CC;FPU;36;20147;19672;33;33066;213300668;Bourdelles;113;109
33;200044394;CC du Réolais en Sud Gironde;CC;FPU;36;20147;19672;33;33072;213300726;Brannens;220;217
33;200044394;CC du Réolais en Sud Gironde;CC;FPU;36;20147;19672;33;33074;213300742;Brouqueyran;218;214
33;200044394;CC du Réolais en Sud Gironde;CC;FPU;36;20147;19672;33;33087;213300874;Camiran;436;426
33;200044394;CC du Réolais en Sud Gironde;CC;FPU;36;20147;19672;33;33102;213301021;Casseuil;392;389
33;200044394;CC du Réolais en Sud Gironde;CC;FPU;36;20147;19672;33;33158;213301583;Les Esseintes;272;267
33;200044394;CC du Réolais en Sud Gironde;CC;FPU;36;20147;19672;33;33169;213301690;Floudès;106;93
33;200044394;CC du Réolais en Sud Gironde;CC;FPU;36;20147;19672;33;33170;213301708;Fontet;851;837
33;200044394;CC du Réolais en Sud Gironde;CC;FPU;36;20147;19672;33;33171;213301716;Fossès-et-Baleyssac;189;186
33;200044394;CC du Réolais en Sud Gironde;CC;FPU;36;20147;19672;33;33187;213301872;Gironde-sur-Dropt;1189;1166
33;200044394;CC du Réolais en Sud Gironde;CC;FPU;36;20147;19672;33;33204;213302045;Hure;518;504
33;200044394;CC du Réolais en Sud Gironde;CC;FPU;36;20147;19672;33;33221;213302219;Lamothe-Landerron;1161;1123
33;200044394;CC du Réolais en Sud Gironde;CC;FPU;36;20147;19672;33;33250;213302508;Loubens;316;306
33;200044394;CC du Réolais en Sud Gironde;CC;FPU;36;20147;19672;33;33254;213302540;Loupiac-de-la-Réole;485;479
33;200044394;CC du Réolais en Sud Gironde;CC;FPU;36;20147;19672;33;33287;213302870;Mongauzy;614;604
33;200044394;CC du Réolais en Sud Gironde;CC;FPU;36;20147;19672;33;33289;213302896;Monségur;1540;1478
33;200044394;CC du Réolais en Sud Gironde;CC;FPU;36;20147;19672;33;33291;213302912;Montagoudin;180;176
33;200044394;CC du Réolais en Sud Gironde;CC;FPU;36;20147;19672;33;33294;213302946;Morizès;533;522
33;200044394;CC du Réolais en Sud Gironde;CC;FPU;36;20147;19672;33;33306;213303068;Noaillac;412;404
33;200044394;CC du Réolais en Sud Gironde;CC;FPU;36;20147;19672;33;33331;213303316;Pondaurat;495;479
33;200044394;CC du Réolais en Sud Gironde;CC;FPU;36;20147;19672;33;33346;213303464;Puybarban;423;411
33;200044394;CC du Réolais en Sud Gironde;CC;FPU;36;20147;19672;33;33352;213303522;La Réole;4228;4125
33;200044394;CC du Réolais en Sud Gironde;CC;FPU;36;20147;19672;33;33359;213303597;Roquebrune;256;253
33;200044394;CC du Réolais en Sud Gironde;CC;FPU;36;20147;19672;33;33398;213303985;Saint-Exupéry;163;158
33;200044394;CC du Réolais en Sud Gironde;CC;FPU;36;20147;19672;33;33418;213304181;Saint-Hilaire-de-la-Noaille;377;374
33;200044394;CC du Réolais en Sud Gironde;CC;FPU;36;20147;19672;33;33453;213304538;Saint-Michel-de-Lapujade;194;191
33;200044394;CC du Réolais en Sud Gironde;CC;FPU;36;20147;19672;33;33479;213304793;Saint-Sève;227;224
33;200044394;CC du Réolais en Sud Gironde;CC;FPU;36;20147;19672;33;33491;213304918;Saint-Vivien-de-Monségur;386;382
33;200044394;CC du Réolais en Sud Gironde;CC;FPU;36;20147;19672;33;33508;213305089;Savignac;635;612
33;243300316;Bordeaux Métropole;METRO;FPU;28;751415;737492;33;33003;213300031;Ambarès-et-Lagrave;14343;14112
33;243300316;Bordeaux Métropole;METRO;FPU;28;751415;737492;33;33004;213300049;Ambès;2916;2882
33;243300316;Bordeaux Métropole;METRO;FPU;28;751415;737492;33;33013;213300130;Artigues-près-Bordeaux;7670;7582
33;243300316;Bordeaux Métropole;METRO;FPU;28;751415;737492;33;33032;213300320;Bassens;7037;6967
33;243300316;Bordeaux Métropole;METRO;FPU;28;751415;737492;33;33039;213300395;Bègles;25683;25380
33;243300316;Bordeaux Métropole;METRO;FPU;28;751415;737492;33;33056;213300569;Blanquefort;15941;15149
